CMPCODE|CUSTID|DOCTYPE|DOCSUBTYPE|DOCNUM|SOURCESYS|INVOICEREF|GLACCT|DOCDATE|POSTDATE|K84DATE|CLEARDATE|DOCDESC|XACTREF|CUSTREF|EXTREF5|DOCCURR|HOMECURR|DUALCURR|NORMCURR|ORGVAL_DOC|ORGVAL_HOME|ORGVAL_DUAL|ORGVAL_NORM|OPENVAL_DOC|OPENVAL_HOME|OPENVAL_DUAL|OPENVAL_NORM
U125|610151001|SALE-INV-USD|INV|6774850|Alliance|602137886|112121|2016-03-02|2016-03-03||||30092088847|306849953492|4|USD|USD||USD|40.5|40.5||40.5|40.5|40.5||40.5
U125|921294001|SALE-INV-USD|INV|6774552|SmartBorder|138535601|112121|2016-03-02|2016-03-03||||30075435320|CHHLMO2764629|SB00084338|USD|USD||USD|39.8|39.8||39.8|39.8|39.8||39.8
U125|690048001|SALE-INV-USD|INV|6781043|SmartBorder|138535857|112121|2016-03-02|2016-03-03||||30075432681|B72938|SB00084272|USD|USD||USD|23.06|23.06||23.06|23.06|23.06||23.06
U125|617241001|SALE-INV-USD|INV|6777921|Alliance|923219204|112121|2016-03-02|2016-03-03||||30068751253|1042727|2|USD|USD||USD|9.19|9.19||9.19|9.19|9.19||9.19
U125|693039001|SALE-INV-USD|INV|6781060|SmartBorder|138535920|112121|2016-03-02|2016-03-03||||30075436211|450119662985463719|SB00084277|USD|USD||USD|37.69|37.69||37.69|37.69|37.69||37.69
U125|921294001|SALE-INV-USD|INV|6774353|SmartBorder|138535694|112121|2016-03-02|2016-03-03||||30075435635|WAMMMA0542634|SB00084338|USD|USD||USD|44.38|44.38||44.38|44.38|44.38||44.38
U125|921171001|SALE-INV-USD|INV|6771996|SmartBorder|138534882|112121|2016-03-01|2016-03-02||||30071079007|RA 170545|SB00084336|USD|USD||USD|44.1|44.1||44.1|44.1|44.1||44.1
U125|904689001|SALE-INV-USD|INV|6771763|SmartBorder|138534638|112121|2016-03-01|2016-03-02||||30071077159|29022016|SB00084304|USD|USD||USD|19.5|19.5||19.5|19.5|19.5||19.5
U125|947874001|SALE-INV-USD|INV|6771778|SmartBorder|138534660|112121|2016-03-01|2016-03-02||||30071076870|284209|SB00084345|USD|USD|CAD|USD|12.75|12.75|17.88|12.75|12.75|12.75|17.88|12.75
U125|692983001|SALE-INV-USD|INV|6780965|SmartBorder|138536488|112121|2016-03-02|2016-03-03||||30071094220|82107697|SB00084275|USD|USD||USD|21.15|21.15||21.15|21.15|21.15||21.15
U125|612154001|SALE-INV-USD|INV|6769301|Alliance|921474749|112121|2016-03-01|2016-03-02||||30081566589|4504166937|5|USD|USD||USD|29.3|29.3||29.3|29.3|29.3||29.3
U125|944822001|SALE-INV-USD|INV|6772370|SmartBorder|138535292|112121|2016-03-01|2016-03-02||||30075433606|7R217164|SB00084340|USD|USD||USD|95|95||95|95|95||95
U125|531316001|SALE-INV-USD|INB|6769381|Alliance|923150662|112121|2016-03-01|2016-03-02||||30065469099|28516|13|USD|USD||USD|15.7|15.7||15.7|15.7|15.7||15.7
U125|906868001|SALE-INV-USD|INV|6772420|SmartBorder|138535350|112121|2016-03-01|2016-03-02||||30071082621|260522|SB00084318|USD|USD||USD|104.5|104.5||104.5|104.5|104.5||104.5
U125|921294001|SALE-INV-USD|INV|6772463|SmartBorder|138535397|112121|2016-03-01|2016-03-02||||30075434836|CSBCMO2764469|SB00084338|USD|USD||USD|37.85|37.85||37.85|37.85|37.85||37.85
U125|902393001|SALE-INV-USD|INV|6772286|SmartBorder|138535210|112121|2016-03-01|2016-03-02||||30071082548|FED005 MAR 0116 2|SB00084290|USD|USD||USD|396.52|396.52||396.52|396.52|396.52||396.52
U125|906818001|SALE-INV-USD|INV|6772484|SmartBorder|138535425|112121|2016-03-01|2016-03-02||||30071084759|PO3030494SO739569WO|SB00084317|USD|USD||USD|14.8|14.8||14.8|14.8|14.8||14.8
U125|921294001|SALE-INV-USD|INV|6772325|SmartBorder|138534386|112121|2016-03-01|2016-03-02||||30075431709|GBUIMA0542497|SB00084338|USD|USD||USD|7.3|7.3||7.3|7.3|7.3||7.3
U125|903988001|SALE-INV-USD|INV|6772343|SmartBorder|138534388|112121|2016-03-01|2016-03-02||||30071075633|117159|SB00084299|USD|USD||USD|13.9|13.9||13.9|13.9|13.9||13.9
U125|612246001|SALE-INV-USD|INV|6765892|Alliance|602135749|112121|2016-03-01|2016-03-02||||30092075950|29010|5|USD|USD||USD|14.5|14.5||14.5|14.5|14.5||14.5
U125|902393001|SALE-INV-USD|INV|6772236|SmartBorder|138535143|112121|2016-03-01|2016-03-02||||30071081862|MCC001 1MAR16|SB00084290|USD|USD||USD|82.28|82.28||82.28|82.28|82.28||82.28
U125|944822001|SALE-INV-USD|INV|6771538|SmartBorder|138535535|112121|2016-03-01|2016-03-02||||30075434174|EZ365751|SB00084340|USD|USD||USD|95|95||95|95|95||95
U125|921294001|SALE-INV-USD|INV|6771589|SmartBorder|138534467|112121|2016-03-01|2016-03-02||||30075432046|ARGCMO2764021|SB00084338|USD|USD||USD|7.3|7.3||7.3|7.3|7.3||7.3
U125|906050001|SALE-INV-USD|INV|6772080|SmartBorder|138534981|112121|2016-03-01|2016-03-02||||30071079189|1688786|SB00084311|USD|USD||USD|10.5|10.5||10.5|10.5|10.5||10.5
U125|921294001|SALE-INV-USD|INV|6771853|SmartBorder|138534740|112121|2016-03-01|2016-03-02||||30075432871|CHHLMO2764177|SB00084338|USD|USD||USD|7.3|7.3||7.3|7.3|7.3||7.3
U125|921294001|SALE-INV-USD|INV|6771579|SmartBorder|138534451|112121|2016-03-01|2016-03-02||||30075431998|ARGCMO2764016|SB00084338|USD|USD||USD|7.3|7.3||7.3|7.3|7.3||7.3
U125|693173001|SALE-INV-USD|INV|6772617|SmartBorder|138535335|112121|2016-03-01|2016-03-02||||30071083819|SH0715495|SB00084279|USD|USD||USD|14.2|14.2||14.2|14.2|14.2||14.2
U125|956492001|SALE-INV-USD|INV|6771606|SmartBorder|138534486|112121|2016-03-01|2016-03-02||||30071029945|8623511|SB00084362|USD|USD||USD|11.95|11.95||11.95|11.95|11.95||11.95
U125|921294001|SALE-INV-USD|INV|6771483|SmartBorder|138535481|112121|2016-03-01|2016-03-02||||30075434976|BGKTMO2764533|SB00084338|USD|USD||USD|38.18|38.18||38.18|38.18|38.18||38.18
U125|907243001|SALE-INV-USD|INV|6772305|SmartBorder|138535228|112121|2016-03-01|2016-03-02||||30071079916|ANCHORPLT4|SB00084320|USD|USD||USD|20.85|20.85||20.85|20.85|20.85||20.85
U125|617241001|SALE-INV-USD|INV|6769473|Alliance|923218925|112121|2016-03-01|2016-03-02||||30068745420|04084494118|2|USD|USD||USD|7|7||7|7|7||7
U125|692513001|SALE-INV-USD|INV|6772717|SmartBorder|138534810|112121|2016-03-01|2016-03-02||||30071078637|81597|SB00084274|USD|USD||USD|18|18||18|18|18||18
U125|692983001|SALE-INV-USD|INV|6772724|SmartBorder|138534824|112121|2016-03-01|2016-03-02||||30071077423|82106433|SB00084275|USD|USD||USD|21.15|21.15||21.15|21.15|21.15||21.15
U125|546993001|SALE-INV-USD|INV|6772596|SmartBorder|138535178|112121|2016-03-01|2016-03-02||||30070960413|ASCD2093706|SB00084271|USD|USD|CAD|USD|20|20|28.05|20|20|20|28.05|20
U125|906818001|SALE-INV-USD|INV|6771805|SmartBorder|138534689|112121|2016-03-01|2016-03-02||||30070997977|PO3026515SO737977|SB00084317|USD|USD||USD|14.8|14.8||14.8|14.8|14.8||14.8
U125|957967001|SALE-INV-USD|INV|6771555|SmartBorder|138534313|112121|2016-03-01|2016-03-02||||30075430669|7J591499|SB00084366|USD|USD||USD|109.75|109.75||109.75|109.75|109.75||109.75
U125|921294001|SALE-INV-USD|INV|6771958|SmartBorder|138534351|112121|2016-03-01|2016-03-02||||30075431410|BGKTMO2763866|SB00084338|USD|USD||USD|38.17|38.17||38.17|38.17|38.17||38.17
U125|921294001|SALE-INV-USD|INV|6772424|SmartBorder|138535354|112121|2016-03-01|2016-03-02||||30075434638|BGKTMO2764429|SB00084338|USD|USD||USD|7.3|7.3||7.3|7.3|7.3||7.3
U125|954094001|SALE-INV-USD|INV|6772530|SmartBorder|138535475|112121|2016-03-01|2016-03-02||||30071084882|83067|SB00084353|USD|USD|CAD|USD|24.95|24.95|35|24.95|24.95|24.95|35|24.95
U125|692983001|SALE-INV-USD|INV|6772575|SmartBorder|138535103|112121|2016-03-01|2016-03-02||||30071080997|82104517|SB00084275|USD|USD||USD|21.15|21.15||21.15|21.15|21.15||21.15
U125|956493001|SALE-INV-USD|INV|6771995|SmartBorder|138534884|112121|2016-03-01|2016-03-02||||30071079593|PO9362304|SB00084363|USD|USD||USD|11.95|11.95||11.95|11.95|11.95||11.95
U125|616167001|SALE-INV-USD|INA|6769514|Alliance|923219285|112121|2016-03-01|2016-03-02||||30068754547|CU532451|12|USD|USD||USD|24.75|24.75||24.75|24.75|24.75||24.75
U125|944822001|SALE-INV-USD|INV|6771511|SmartBorder|138535513|112121|2016-03-01|2016-03-02||||30075433861|BL560236|SB00084340|USD|USD||USD|95|95||95|95|95||95
U125|612222001|SALE-INV-USD|INV|6765904|Alliance|602135869|112121|2016-03-01|2016-03-02||||30092076685|0207398|8|USD|USD||USD|34.5|34.5||34.5|34.5|34.5||34.5
U125|956302001|SALE-INV-USD|INV|6771829|SmartBorder|138534715|112121|2016-03-01|2016-03-02||||30071078256|SH008910|SB00084360|USD|USD||USD|13|13||13|13|13||13
U125|921294001|SALE-INV-USD|INV|6772432|SmartBorder|138535358|112121|2016-03-01|2016-03-02||||30075434653|DYSRMO2764430|SB00084338|USD|USD||USD|38.81|38.81||38.81|38.81|38.81||38.81
U125|921294001|SALE-INV-USD|INV|6771945|SmartBorder|138534349|112121|2016-03-01|2016-03-02||||30075431402|DNCTMO2763860|SB00084338|USD|USD||USD|38.5|38.5||38.5|38.5|38.5||38.5
U125|692983001|SALE-INV-USD|INV|6772633|SmartBorder|138535409|112121|2016-03-01|2016-03-02||||30071085434|82109242|SB00084275|USD|USD||USD|21.15|21.15||21.15|21.15|21.15||21.15
U125|954949001|SALE-INV-USD|INV|6771957|SmartBorder|138534848|112121|2016-03-01|2016-03-02||||30071076839|01032016|SB00084355|USD|USD|CAD|USD|8.2|8.2|11.5|8.2|8.2|8.2|11.5|8.2
U125|617241001|SALE-INV-USD|INV|6769835|Alliance|923226753|112121|2016-03-01|2016-03-02||||30069073913|039821644715|2|USD|USD||USD|9.19|9.19||9.19|9.19|9.19||9.19
U125|955428001|SALE-INV-USD|INV|6771792|SmartBorder|138534675|112121|2016-03-01|2016-03-02||||30070987051|SX 117217|SB00084357|USD|USD||USD|32.85|32.85||32.85|32.85|32.85||32.85
U125|921294001|SALE-INV-USD|INV|6772442|SmartBorder|138535375|112121|2016-03-01|2016-03-02||||30075434752|TJFIMO2764452|SB00084338|USD|USD||USD|7.3|7.3||7.3|7.3|7.3||7.3
U125|921294001|SALE-INV-USD|INV|6772490|SmartBorder|138534401|112121|2016-03-01|2016-03-02||||30075431824|WAMMMA0542501|SB00084338|USD|USD||USD|44.39|44.39||44.39|44.39|44.39||44.39
U125|692983001|SALE-INV-USD|INV|6772675|SmartBorder|138534573|112121|2016-03-01|2016-03-02||||30071076243|82102423|SB00084275|USD|USD||USD|21.15|21.15||21.15|21.15|21.15||21.15
U125|612154001|SALE-INV-USD|INV|6769144|Alliance|921470266|112121|2016-03-01|2016-03-02||||30056820482|297215|5|USD|USD||USD|28.3|28.3||28.3|28.3|28.3||28.3
U125|921294001|SALE-INV-USD|INV|6771657|SmartBorder|138534534|112121|2016-03-01|2016-03-02||||30075432210|CSBCMO2764044|SB00084338|USD|USD||USD|38.5|38.5||38.5|38.5|38.5||38.5
U125|921171001|SALE-INV-USD|INV|6771929|SmartBorder|138534811|112121|2016-03-01|2016-03-02||||30071078884|PO 10234822|SB00084336|USD|USD||USD|17.1|17.1||17.1|17.1|17.1||17.1
U125|921294001|SALE-INV-USD|INV|6771671|SmartBorder|138534549|112121|2016-03-01|2016-03-02||||30075432251|TPNGMA0542520|SB00084338|USD|USD||USD|41.56|41.56||41.56|41.56|41.56||41.56
U125|956302001|SALE-INV-USD|INV|6771833|SmartBorder|138534720|112121|2016-03-01|2016-03-02||||30071078348|SH008901|SB00084360|USD|USD||USD|13|13||13|13|13||13
U125|921294001|SALE-INV-USD|INV|6772115|SmartBorder|138535010|112121|2016-03-01|2016-03-02||||30075433531|283710|SB00084338|USD|USD||USD|7.3|7.3||7.3|7.3|7.3||7.3
U125|944822001|SALE-INV-USD|INV|6772412|SmartBorder|138535338|112121|2016-03-01|2016-03-02||||30075433044|BG150557|SB00084340|USD|USD||USD|95|95||95|95|95||95
U125|610151001|SALE-INV-USD|INV|6765994|Alliance|602136674|112121|2016-03-01|2016-03-02||||30092082105|306849953477|4|USD|USD||USD|33.75|33.75||33.75|33.75|33.75||33.75
U125|531313001|SALE-INV-USD|INV|6766341|Alliance|651171041|112121|2016-03-01|2016-03-02||||30059219997|30059219997|14|USD|USD||USD|40.7|40.7||40.7|40.7|40.7||40.7
U125|921294001|SALE-INV-USD|INV|6771804|SmartBorder|138534690|112121|2016-03-01|2016-03-02||||30075432749|CHLOMO2764140|SB00084338|USD|USD||USD|38.37|38.37||38.37|38.37|38.37||38.37
U125|956492001|SALE-INV-USD|INV|6771807|SmartBorder|138534693|112121|2016-03-01|2016-03-02||||30071076979|3075|SB00084362|USD|USD||USD|11.95|11.95||11.95|11.95|11.95||11.95
U125|903236001|SALE-INV-USD|INV|6772498|SmartBorder|138535437|112121|2016-03-01|2016-03-02||||30071085376|43301|SB00084297|USD|USD||USD|10.95|10.95||10.95|10.95|10.95||10.95
U125|954094001|SALE-INV-USD|INV|6772531|SmartBorder|138535472|112121|2016-03-01|2016-03-02||||30071084916|83080|SB00084353|USD|USD|CAD|USD|24.95|24.95|35|24.95|24.95|24.95|35|24.95
U125|921294001|SALE-INV-USD|INV|6772351|SmartBorder|138535274|112121|2016-03-01|2016-03-02||||30075427590|283706|SB00084338|USD|USD||USD|7.3|7.3||7.3|7.3|7.3||7.3
U125|516184001|SALE-INV-USD|INV|6769961|Alliance|923227266|112121|2016-03-01|2016-03-02||||30082041632|2008|0000128570|USD|USD||USD|32.95|32.95||32.95|32.95|32.95||32.95
U125|944822001|SALE-INV-USD|INV|6772408|SmartBorder|138535336|112121|2016-03-01|2016-03-02||||30075433093|9FA54808|SB00084340|USD|USD||USD|95|95||95|95|95||95
U125|954469001|SALE-INV-USD|INV|6772036|SmartBorder|138534920|112121|2016-03-01|2016-03-02||||30070980239|1687413|SB00084354|USD|USD|CAD|USD|10.5|10.5|14.73|10.5|10.5|10.5|14.73|10.5
U125|921294001|SALE-INV-USD|INV|6771562|SmartBorder|138534434|112121|2016-03-01|2016-03-02||||30075431915|MLTCMO2764005|SB00084338|USD|USD||USD|39.15|39.15||39.15|39.15|39.15||39.15
U125|903123001|SALE-INV-USD|INV|6772108|SmartBorder|138535001|112121|2016-03-01|2016-03-02||||30071037062|23908B|SB00084295|USD|USD||USD|28.55|28.55||28.55|28.55|28.55||28.55
U125|956492001|SALE-INV-USD|INV|6771630|SmartBorder|138534506|112121|2016-03-01|2016-03-02||||30071007420|5629900|SB00084362|USD|USD||USD|11.95|11.95||11.95|11.95|11.95||11.95
U125|557871001|SALE-INV-USD|INV|6769921|Alliance|923227123|112121|2016-03-01|2016-03-02||||30069078565|40419|14|USD|USD|CAD|USD|17|17|23.93|17|17|17|23.93|17
U125|921294001|SALE-INV-USD|INV|6771739|SmartBorder|138534621|112121|2016-03-01|2016-03-02||||30075432483|WRIKMO2764082|SB00084338|USD|USD||USD|61.04|61.04||61.04|61.04|61.04||61.04
U125|617241001|SALE-INV-USD|INV|6769618|Alliance|923220385|112121|2016-03-01|2016-03-02||||30068807113|373464|2|USD|USD||USD|9.19|9.19||9.19|9.19|9.19||9.19
U125|903236001|SALE-INV-USD|INV|6772503|SmartBorder|138535442|112121|2016-03-01|2016-03-02||||30071084940|43977|SB00084297|USD|USD||USD|10.95|10.95||10.95|10.95|10.95||10.95
U125|531313001|SALE-INV-USD|INA|6769385|Alliance|923152778|112121|2016-03-01|2016-03-02||||30065568288|JOB10875941|14|USD|USD||USD|-15.7|-15.7||-15.7|-15.7|-15.7||-15.7
U125|921294001|SALE-INV-USD|INV|6771618|SmartBorder|138534496|112121|2016-03-01|2016-03-02||||30075432129|ARGCMA0542516|SB00084338|USD|USD||USD|43.72|43.72||43.72|43.72|43.72||43.72
U125|693039001|SALE-INV-USD|INV|6772661|SmartBorder|138534533|112121|2016-03-01|2016-03-02||||30071076284|IN217468|SB00084277|USD|USD||USD|77.69|77.69||77.69|77.69|77.69||77.69
U125|921294001|SALE-INV-USD|INV|6772066|SmartBorder|138534962|112121|2016-03-01|2016-03-02||||30075433432|ARGCMO2764276|SB00084338|USD|USD||USD|38.18|38.18||38.18|38.18|38.18||38.18
U125|901293001|SALE-INV-USD|INV|6771971|SmartBorder|138534860|112121|2016-03-01|2016-03-02||||30075433259|627243|SB00084288|USD|USD||USD|19.6|19.6||19.6|19.6|19.6||19.6
U125|956493001|SALE-INV-USD|INV|6772479|SmartBorder|138535414|112121|2016-03-01|2016-03-02||||30071085178|PO03030728MAR2|SB00084363|USD|USD||USD|11.95|11.95||11.95|11.95|11.95||11.95
U125|612222001|SALE-INV-USD|INV|6765902|Alliance|602135851|112121|2016-03-01|2016-03-02||||30092076552|0207397|8|USD|USD||USD|48|48||48|48|48||48
U125|906818001|SALE-INV-USD|INV|6771796|SmartBorder|138534682|112121|2016-03-01|2016-03-02||||30071000698|PO3015953SO733738|SB00084317|USD|USD||USD|14.8|14.8||14.8|14.8|14.8||14.8
U125|617241001|SALE-INV-USD|INV|6769612|Alliance|923220379|112121|2016-03-01|2016-03-02||||30068806685|373576|2|USD|USD||USD|9.19|9.19||9.19|9.19|9.19||9.19
U125|567553001|SALE-INV-USD|INV|6760902|Alliance|914906574|112121|2016-02-29|2016-03-01||||30068812980|BOL6042444|18|USD|USD|CAD|USD|39.4|39.4|55.46|39.4|39.4|39.4|55.46|39.4
U125|921294001|SALE-INV-USD|INV|6772426|SmartBorder|138535364|112121|2016-03-01|2016-03-02||||30075434687|OILSMO2764439|SB00084338|USD|USD||USD|35.89|35.89||35.89|35.89|35.89||35.89
U125|944822001|SALE-INV-USD|INV|6772532|SmartBorder|138535473|112121|2016-03-01|2016-03-02||||30075433689|68132815|SB00084340|USD|USD||USD|95|95||95|95|95||95
U125|693039001|SALE-INV-USD|INV|6772663|SmartBorder|138534541|112121|2016-03-01|2016-03-02||||30075432202|450119581485462613|SB00084277|USD|USD||USD|57.69|57.69||57.69|57.69|57.69||57.69
U125|902393001|SALE-INV-USD|INV|6765193|SmartBorder|138534180|112121|2016-02-29|2016-03-01||||30071073745|ANS001 26FEB16|SB00084290|USD|USD||USD|14.75|14.75||14.75|14.75|14.75||14.75
U125|612184001|SALE-INV-USD|INV|6760743|Alliance|914904675|112121|2016-02-29|2016-03-01||||30068769669|098986|19|USD|USD||USD|37.5|37.5||37.5|37.5|37.5||37.5
U125|944822001|SALE-INV-USD|INV|6765237|SmartBorder|138534227|112121|2016-02-29|2016-03-01||||30075430263|EM141364|SB00084340|USD|USD||USD|95|95||95|95|95||95
U125|617241001|SALE-INV-USD|INV|6758464|Alliance|602135269|112121|2016-02-29|2016-03-01||||30092073377|160190|2|USD|USD||USD|21.45|21.45||21.45|21.45|21.45||21.45
U125|904023001|SALE-INV-USD|INV|6764854|SmartBorder|138533804|112121|2016-02-29|2016-03-01||||30071068653|303394|SB00084300|USD|USD||USD|97.24|97.24||97.24|97.24|97.24||97.24
U125|921294001|SALE-INV-USD|INV|6765113|SmartBorder|138534085|112121|2016-02-29|2016-03-01||||30075430651|ARGCMA0542482|SB00084338|USD|USD||USD|7.3|7.3||7.3|7.3|7.3||7.3
U125|957967001|SALE-INV-USD|INV|6765164|SmartBorder|138534146|112121|2016-02-29|2016-03-01||||30016796343|B12731|SB00084366|USD|USD||USD|15|15||15|15|15||15
U125|692983001|SALE-INV-USD|INV|6765327|SmartBorder|138533922|112121|2016-02-29|2016-03-01||||30070973184|82082405|SB00084275|USD|USD||USD|21.15|21.15||21.15|21.15|21.15||21.15
U125|921294001|SALE-INV-USD|INV|6764310|SmartBorder|138533223|112121|2016-02-29|2016-03-01||||30075428184|ARGCMO2763300|SB00084338|USD|USD||USD|38.18|38.18||38.18|38.18|38.18||38.18
U125|610151001|SALE-INV-USD|INV|6758425|Alliance|602134874|112121|2016-02-29|2016-03-01||||30092070886|306849953446|4|USD|USD||USD|40.5|40.5||40.5|40.5|40.5||40.5
U125|921294001|SALE-INV-USD|INV|6765088|SmartBorder|138533141|112121|2016-02-29|2016-03-01||||30075427988|WAMMMO2763217|SB00084338|USD|USD||USD|36.54|36.54||36.54|36.54|36.54||36.54
U125|957967001|SALE-INV-USD|INV|6765157|SmartBorder|138534143|112121|2016-02-29|2016-03-01||||30075229707|148228|SB00084366|USD|USD||USD|15|15||15|15|15||15
U125|921294001|SALE-INV-USD|INV|6765178|SmartBorder|138533150|112121|2016-02-29|2016-03-01||||30075428036|KUNOMA0542388|SB00084338|USD|USD||USD|44.38|44.38||44.38|44.38|44.38||44.38
U125|921294001|SALE-INV-USD|INV|6765201|SmartBorder|138534188|112121|2016-02-29|2016-03-01||||30075430982|DYSRMO2763736|SB00084338|USD|USD||USD|38.3|38.3||38.3|38.3|38.3||38.3
U125|954026001|SALE-INV-USD|INV|6764420|SmartBorder|138533345|112121|2016-02-29|2016-03-01||||30070982102|138495|SB00084352|USD|USD||USD|63.3|63.3||63.3|63.3|63.3||63.3
U125|921294001|SALE-INV-USD|INV|6764434|SmartBorder|138533358|112121|2016-02-29|2016-03-01||||30075428549|TPPFMA0542414|SB00084338|USD|USD||USD|7.3|7.3||7.3|7.3|7.3||7.3
U125|921294001|SALE-INV-USD|INV|6764530|SmartBorder|138533462|112121|2016-02-29|2016-03-01||||30075429034|BOUOQC3074333|SB00084338|USD|USD||USD|7.3|7.3||7.3|7.3|7.3||7.3
U125|693173001|SALE-INV-USD|INV|6765400|SmartBorder|138534266|112121|2016-02-29|2016-03-01||||30071074909|SH0706545|SB00084279|USD|USD||USD|14.2|14.2||14.2|14.2|14.2||14.2
U125|921294001|SALE-INV-USD|INV|6764527|SmartBorder|138533460|112121|2016-02-29|2016-03-01||||30075429018|MRBTMA0542438|SB00084338|USD|USD||USD|7.3|7.3||7.3|7.3|7.3||7.3
U125|903123001|SALE-INV-USD|INV|6765188|SmartBorder|138534176|112121|2016-02-29|2016-03-01||||30071072242|23997P|SB00084295|USD|USD||USD|28.55|28.55||28.55|28.55|28.55||28.55
U125|944822001|SALE-INV-USD|INV|6765214|SmartBorder|138534199|112121|2016-02-29|2016-03-01||||30075428895|81257550|SB00084340|USD|USD||USD|95|95||95|95|95||95
U125|912223001|SALE-INV-USD|INV|6764719|SmartBorder|138533654|112121|2016-02-29|2016-03-01||||30071067598|0084626|SB00084328|USD|USD||USD|25.65|25.65||25.65|25.65|25.65||25.65
U125|912223001|SALE-INV-USD|INV|6764792|SmartBorder|138533737|112121|2016-02-29|2016-03-01||||30071066723|0084633|SB00084328|USD|USD||USD|25.65|25.65||25.65|25.65|25.65||25.65
U125|956036001|SALE-INV-USD|INV|6764778|SmartBorder|138533722|112121|2016-02-29|2016-03-01||||30071067408|ORD30035059|SB00084358|USD|USD|CAD|USD|19.1|19.1|26.89|19.1|19.1|19.1|26.89|19.1
U125|956036001|SALE-INV-USD|INV|6764785|SmartBorder|138533729|112121|2016-02-29|2016-03-01||||30071067457|ORD30035023|SB00084358|USD|USD|CAD|USD|15.75|15.75|22.17|15.75|15.75|15.75|22.17|15.75
U125|957967001|SALE-INV-USD|INV|6764844|SmartBorder|138533791|112121|2016-02-29|2016-03-01||||30075428986|EEA28908|SB00084366|USD|USD||USD|109.75|109.75||109.75|109.75|109.75||109.75
U125|956036001|SALE-INV-USD|INV|6765024|SmartBorder|138533981|112121|2016-02-29|2016-03-01||||30070993083|ORD30034999|SB00084358|USD|USD|CAD|USD|19.1|19.1|26.89|19.1|19.1|19.1|26.89|19.1
U125|921294001|SALE-INV-USD|INV|6765044|SmartBorder|138534002|112121|2016-02-29|2016-03-01||||30071071392|DETQMO2763636|SB00084338|USD|USD||USD|38.5|38.5||38.5|38.5|38.5||38.5
U125|921294001|SALE-INV-USD|INV|6764633|SmartBorder|138533097|112121|2016-02-29|2016-03-01||||30075427632|DNCTMO2763196|SB00084338|USD|USD||USD|34.91|34.91||34.91|34.91|34.91||34.91
U125|954026001|SALE-INV-USD|INV|6765104|SmartBorder|138534074|112121|2016-02-29|2016-03-01||||30071071160|138501|SB00084352|USD|USD||USD|26.55|26.55||26.55|26.55|26.55||26.55
U125|692983001|SALE-INV-USD|INV|6765399|SmartBorder|138534263|112121|2016-02-29|2016-03-01||||30071074933|82102069|SB00084275|USD|USD||USD|21.15|21.15||21.15|21.15|21.15||21.15
U125|692983001|SALE-INV-USD|INV|6765441|SmartBorder|138533360|112121|2016-02-29|2016-03-01||||30071065485|82084067|SB00084275|USD|USD||USD|21.15|21.15||21.15|21.15|21.15||21.15
U125|617241001|SALE-INV-USD|INV|6762198|Alliance|923219748|112121|2016-02-29|2016-03-01||||30068780195|04084494125|2|USD|USD||USD|7|7||7|7|7||7
U125|921294001|SALE-INV-USD|INV|6764797|SmartBorder|138533743|112121|2016-02-29|2016-03-01||||30075429596|CTSHMA0542466|SB00084338|USD|USD||USD|44.46|44.46||44.46|44.46|44.46||44.46
U125|617241001|SALE-INV-USD|INV|6758554|Alliance|602136096|112121|2016-02-29|2016-03-01||||30092079218|2016171|2|USD|USD||USD|15.19|15.19||15.19|15.19|15.19||15.19
